branchrule,cpu_process_time,difficulty_score,dualbound,error_message,file,gap,nlps,nnodes,nsols,obj,path,profile_class,solving_time,status,wall_time
BaselinePseudoCostBranchrule,0.009879617000024155,2.860918332927292,-140.0,,train_300_4_instance_3204.mps,0.0,2,1,8,-140.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_300_4_instance_3204.mps,too_easy,0.009861,optimal,0.009879827499389648
BaselinePseudoCostBranchrule,0.042000544000075024,10.028999483065412,-137.0,,train_300_4_instance_3572.mps,0.0,22,14,20,-137.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_300_4_instance_3572.mps,medium,0.041984,optimal,0.04200482368469238
BaselinePseudoCostBranchrule,0.007084290000193505,2.4471385903604483,-141.0,,train_300_4_instance_3646.mps,0.0,1,1,3,-141.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_300_4_instance_3646.mps,too_easy,0.007065999999999999,optimal,0.00708460807800293
BaselinePseudoCostBranchrule,0.13138350199983506,16.864977278051548,-136.0,,train_300_4_instance_3749.mps,0.0,128,104,99,-136.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_300_4_instance_3749.mps,hard,0.131361,optimal,0.13139820098876953
BaselinePseudoCostBranchrule,0.3529666619999716,20.626475571580592,-131.0,,train_300_4_instance_376.mps,0.0,305,269,100,-131.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_300_4_instance_376.mps,hard,0.352938,optimal,0.35297322273254395
BaselinePseudoCostBranchrule,0.2600870890000806,19.525777198475303,-133.0,,train_300_4_instance_517.mps,0.0,238,208,100,-133.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_300_4_instance_517.mps,hard,0.26006,optimal,0.26009631156921387
BaselinePseudoCostBranchrule,0.03559104999999363,9.150341761716788,-137.0,,train_300_4_instance_520.mps,0.0,16,11,24,-137.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_300_4_instance_520.mps,medium,0.035572,optimal,0.035594940185546875
BaselinePseudoCostBranchrule,0.013923193999971772,2.872910836174736,-139.0,,train_300_4_instance_570.mps,0.0,2,1,8,-139.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_300_4_instance_570.mps,easy,0.013906,optimal,0.013923168182373047
BaselinePseudoCostBranchrule,0.048819849999972575,11.899107799323414,-137.0,,train_300_4_instance_797.mps,0.0,36,25,26,-137.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_300_4_instance_797.mps,medium,0.048803,optimal,0.048827409744262695
BaselinePseudoCostBranchrule,0.16794777899986002,16.656847471161093,-135.0,,train_300_4_instance_954.mps,0.0,139,89,100,-135.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_300_4_instance_954.mps,medium,0.167923,optimal,0.16795921325683594
BaselinePseudoCostBranchrule,0.1775883379998504,2.9163308014934075,-64.0,,train_300_64_instance_1352.mps,0.0,1,1,2,-64.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_300_64_instance_1352.mps,medium,0.177553,optimal,0.1775989532470703
BaselinePseudoCostBranchrule,0.18346242100005838,2.9312458567286055,-64.0,,train_300_64_instance_1915.mps,0.0,1,1,2,-64.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_300_64_instance_1915.mps,medium,0.183422,optimal,0.18346762657165527
BaselinePseudoCostBranchrule,0.22894094200000836,3.044373512885052,-64.0,,train_300_64_instance_2123.mps,0.0,1,1,2,-64.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_300_64_instance_2123.mps,medium,0.2289,optimal,0.22894668579101562
BaselinePseudoCostBranchrule,0.18000251099988418,2.922459293211582,-64.0,,train_300_64_instance_2240.mps,0.0,1,1,2,-64.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_300_64_instance_2240.mps,medium,0.17996099999999998,optimal,0.18001103401184082
BaselinePseudoCostBranchrule,0.17369070199993075,2.9063886774829504,-64.0,,train_300_64_instance_2762.mps,0.0,1,1,3,-64.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_300_64_instance_2762.mps,medium,0.173657,optimal,0.17370367050170898
BaselinePseudoCostBranchrule,0.21494772200003354,3.0100053772695023,-64.0,,train_300_64_instance_2776.mps,0.0,1,1,3,-64.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_300_64_instance_2776.mps,medium,0.21490199999999998,optimal,0.214951753616333
BaselinePseudoCostBranchrule,0.19091149199994106,2.9500423375150047,-64.0,,train_300_64_instance_3128.mps,0.0,1,1,2,-64.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_300_64_instance_3128.mps,medium,0.19086,optimal,0.19091510772705078
BaselinePseudoCostBranchrule,0.21260588299992378,3.0042215615882695,-64.0,,train_300_64_instance_3210.mps,0.0,1,1,3,-64.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_300_64_instance_3210.mps,medium,0.212562,optimal,0.21260976791381836
BaselinePseudoCostBranchrule,0.20149241600006462,2.9766076079616273,-64.0,,train_300_64_instance_3833.mps,0.0,1,1,2,-64.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_300_64_instance_3833.mps,medium,0.201452,optimal,0.20149993896484375
BaselinePseudoCostBranchrule,0.23710197400009747,3.0642303471043797,-64.0,,train_300_64_instance_512.mps,0.0,1,1,2,-64.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_300_64_instance_512.mps,medium,0.237061,optimal,0.23710918426513672
BaselinePseudoCostBranchrule,0.22141781999994237,3.0259371267985067,-64.0,,train_300_64_instance_534.mps,0.0,1,1,2,-64.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_300_64_instance_534.mps,medium,0.22137099999999998,optimal,0.2214207649230957
BaselinePseudoCostBranchrule,0.19430728099996486,2.958610444143864,-64.0,,train_300_64_instance_717.mps,0.0,1,1,3,-64.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_300_64_instance_717.mps,medium,0.194266,optimal,0.19431281089782715
BaselinePseudoCostBranchrule,0.18838600100002623,2.9436897823305324,-64.0,,train_300_64_instance_721.mps,0.0,1,1,2,-64.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_300_64_instance_721.mps,medium,0.18834099999999998,optimal,0.18838977813720703
BaselinePseudoCostBranchrule,0.20186631700016733,2.977528851622834,-64.0,,train_300_64_instance_782.mps,0.0,1,1,2,-64.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_300_64_instance_782.mps,medium,0.201821,optimal,0.20186996459960938
BaselinePseudoCostBranchrule,0.18169965099991714,2.9267656653906045,-64.0,,train_300_64_instance_789.mps,0.0,1,1,2,-64.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_300_64_instance_789.mps,medium,0.18165599999999998,optimal,0.1817033290863037
BaselinePseudoCostBranchrule,0.2094359909999639,2.996378316238818,-64.0,,train_300_64_instance_856.mps,0.0,1,1,2,-64.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_300_64_instance_856.mps,medium,0.209396,optimal,0.2094428539276123
BaselinePseudoCostBranchrule,5.000341596999988,39.22713200343792,-112.71621621621621,,train_300_8_instance_1721.mps,0.1271621621621621,3502,3372,100,-100.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_300_8_instance_1721.mps,hard_timeout,5.000195,timelimit,5.000232696533203
BaselinePseudoCostBranchrule,5.000178386000016,38.24694832238484,-113.03125,,train_300_8_instance_1774.mps,0.1303125,2769,2493,100,-100.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_300_8_instance_1774.mps,hard_timeout,5.000044,timelimit,5.000094413757324
BaselinePseudoCostBranchrule,4.999549251999952,39.06059993673624,-112.0,,train_300_8_instance_2230.mps,0.13131313131313133,3393,3179,100,-99.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_300_8_instance_2230.mps,hard_timeout,5.000053,timelimit,5.000091552734375
BaselinePseudoCostBranchrule,5.0001203910001095,38.71976321424384,-111.0,,train_300_8_instance_2502.mps,0.12121212121212122,3081,2918,100,-99.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_300_8_instance_2502.mps,hard_timeout,5.000047,timelimit,5.000085115432739
BaselinePseudoCostBranchrule,5.000198366999939,40.00455417446356,-112.4090909090909,,train_300_8_instance_2904.mps,0.23526473526473524,4082,3802,100,-91.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_300_8_instance_2904.mps,hard_timeout,5.000061,timelimit,5.000098943710327
BaselinePseudoCostBranchrule,5.002067312999998,39.68863356829027,-110.69565217391305,,train_300_8_instance_3085.mps,0.15307971014492758,3946,3747,100,-96.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_300_8_instance_3085.mps,hard_timeout,5.001922,timelimit,5.001959562301636
BaselinePseudoCostBranchrule,5.000195183999949,39.720139280554434,-110.0,,train_300_8_instance_3202.mps,0.15789473684210525,4080,3724,100,-95.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_300_8_instance_3202.mps,hard_timeout,5.000048,timelimit,5.000085115432739
BaselinePseudoCostBranchrule,5.000357195999868,38.410720208651725,-112.9,,train_300_8_instance_341.mps,0.17604166666666674,2746,2528,100,-96.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_300_8_instance_341.mps,hard_timeout,5.000208,timelimit,5.000253915786743
BaselinePseudoCostBranchrule,5.000379622999844,38.759416405234354,-113.0,,train_300_8_instance_75.mps,0.0970873786407767,3210,3002,100,-103.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_300_8_instance_75.mps,hard_timeout,5.000241,timelimit,5.000280141830444
BaselinePseudoCostBranchrule,0.22495355000000927,19.06604844103599,13355.0,,train_400r_1600c_0.01d_instance_1228.mps,0.0,241,178,100,13355.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_1600c_0.01d_instance_1228.mps,hard,0.224928,optimal,0.22496342658996582
BaselinePseudoCostBranchrule,0.023474511000131315,3.7483305755711323,13933.0,,train_400r_1600c_0.01d_instance_1399.mps,0.0,6,1,10,13933.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_1600c_0.01d_instance_1399.mps,easy,0.023455,optimal,0.023474693298339844
BaselinePseudoCostBranchrule,0.08819402699987222,11.477616881214663,15244.0,,train_400r_1600c_0.01d_instance_1610.mps,0.0,32,21,34,15244.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_1600c_0.01d_instance_1610.mps,medium,0.088174,optimal,0.08820939064025879
BaselinePseudoCostBranchrule,0.07627644800004418,11.661042244877482,13290.0,,train_400r_1600c_0.01d_instance_1900.mps,0.0,51,19,42,13290.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_1600c_0.01d_instance_1900.mps,medium,0.07625699999999999,optimal,0.07628655433654785
BaselinePseudoCostBranchrule,0.02843718999997691,4.2148283217189615,12681.0,,train_400r_1600c_0.01d_instance_512.mps,0.0,10,1,14,12681.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_1600c_0.01d_instance_512.mps,easy,0.028418,optimal,0.028440237045288086
BaselinePseudoCostBranchrule,0.030714971999941554,4.531626880391752,13291.0,,train_400r_1600c_0.01d_instance_6.mps,0.0,14,1,18,13291.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_1600c_0.01d_instance_6.mps,easy,0.030698,optimal,0.0307161808013916
BaselinePseudoCostBranchrule,0.23050780300013685,18.022179544982322,1238.0,,train_400r_1600c_0.05d_instance_1082.mps,0.0,179,131,100,1238.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_1600c_0.05d_instance_1082.mps,hard,0.230482,optimal,0.23051929473876953
BaselinePseudoCostBranchrule,3.1705406589999257,30.981908199999634,1328.0,,train_400r_1600c_0.05d_instance_1161.mps,0.0,2291,1966,100,1328.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_1600c_0.05d_instance_1161.mps,hard,3.170442,optimal,3.1704795360565186
BaselinePseudoCostBranchrule,0.5794437069998821,20.49833084229705,1156.0,,train_400r_1600c_0.05d_instance_1169.mps,0.0,340,203,100,1156.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_1600c_0.05d_instance_1169.mps,hard,0.579407,optimal,0.5794446468353271
BaselinePseudoCostBranchrule,5.000182306999932,38.369457411035796,1099.782608695652,,train_400r_1600c_0.05d_instance_1358.mps,0.0447519272583516,4018,2500,100,1149.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_1600c_0.05d_instance_1358.mps,hard_timeout_small_gap,5.00004,timelimit,5.000074863433838
BaselinePseudoCostBranchrule,1.1478436759998658,25.763835510540133,1181.0,,train_400r_1600c_0.05d_instance_1443.mps,0.0,938,772,100,1181.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_1600c_0.05d_instance_1443.mps,hard,1.147793,optimal,1.147831916809082
BaselinePseudoCostBranchrule,0.5577639870000439,20.315286783790377,1252.0,,train_400r_1600c_0.05d_instance_1573.mps,0.0,310,199,100,1252.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_1600c_0.05d_instance_1573.mps,hard,0.557736,optimal,0.5577735900878906
BaselinePseudoCostBranchrule,0.05399769600012405,7.815164388165673,976.0,,train_400r_1600c_0.05d_instance_1779.mps,0.0,23,5,24,976.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_1600c_0.05d_instance_1779.mps,medium,0.053977,optimal,0.05400443077087402
BaselinePseudoCostBranchrule,0.7151385560000563,22.337237973438953,1032.0,,train_400r_1600c_0.05d_instance_1954.mps,0.0,473,337,100,1032.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_1600c_0.05d_instance_1954.mps,hard,0.715101,optimal,0.7151367664337158
BaselinePseudoCostBranchrule,0.09277319399984663,10.78108585370536,1122.0,,train_400r_1600c_0.05d_instance_475.mps,0.0,35,15,35,1122.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_1600c_0.05d_instance_475.mps,medium,0.092751,optimal,0.09278607368469238
BaselinePseudoCostBranchrule,1.4224764979999236,24.826425531971182,1216.0,,train_400r_1600c_0.05d_instance_633.mps,0.0,683,521,100,1216.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_1600c_0.05d_instance_633.mps,hard,1.422418,optimal,1.4224543571472168
BaselinePseudoCostBranchrule,2.0636291040000287,27.630886076619106,1235.0,,train_400r_1600c_0.05d_instance_780.mps,0.0,1220,958,100,1235.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_1600c_0.05d_instance_780.mps,hard,2.06356,optimal,2.063596725463867
BaselinePseudoCostBranchrule,5.0001812589998735,37.46001776988093,1346.5773141705595,,train_400r_1600c_0.05d_instance_908.mps,0.03595982593785717,3688,1817,100,1395.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_1600c_0.05d_instance_908.mps,hard_timeout_small_gap,5.000037,timelimit,5.0000739097595215
BaselinePseudoCostBranchrule,0.09119511800008695,11.464621303480008,68.0,,train_400r_1600c_0.25d_instance_1161.mps,0.0,40,19,36,68.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_1600c_0.25d_instance_1161.mps,medium,0.09115799999999999,optimal,0.09120416641235352
BaselinePseudoCostBranchrule,0.05639492800014523,4.787735337942752,55.0,,train_400r_1600c_0.25d_instance_1524.mps,0.0,17,1,18,55.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_1600c_0.25d_instance_1524.mps,medium,0.056362999999999996,optimal,0.05640220642089844
BaselinePseudoCostBranchrule,0.05524306099982823,9.631608147463668,39.999999999999986,,train_400r_1600c_0.25d_instance_1641.mps,0.0,25,11,19,40.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_1600c_0.25d_instance_1641.mps,medium,0.055219,optimal,0.05524754524230957
BaselinePseudoCostBranchrule,0.8579560119999314,23.97521887775432,94.0,,train_400r_1600c_0.25d_instance_1707.mps,0.0,628,527,100,94.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_1600c_0.25d_instance_1707.mps,hard,0.857904,optimal,0.8579456806182861
BaselinePseudoCostBranchrule,0.7670553549999113,20.484985281798192,108.0,,train_400r_1600c_0.25d_instance_452.mps,0.0,310,183,100,108.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_1600c_0.25d_instance_452.mps,hard,0.767002,optimal,0.7670440673828125
BaselinePseudoCostBranchrule,0.2512572650000493,15.129466462722782,91.0,,train_400r_1600c_0.25d_instance_570.mps,0.0,118,47,95,91.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_1600c_0.25d_instance_570.mps,medium,0.25121299999999996,optimal,0.2512531280517578
BaselinePseudoCostBranchrule,0.24078910200000792,16.422736511761528,83.0,,train_400r_1600c_0.25d_instance_622.mps,0.0,140,75,100,83.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_1600c_0.25d_instance_622.mps,medium,0.240748,optimal,0.2407829761505127
BaselinePseudoCostBranchrule,0.2237130690000413,14.242865478888625,92.0,,train_400r_1600c_0.25d_instance_63.mps,0.0,93,37,78,92.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_1600c_0.25d_instance_63.mps,medium,0.223687,optimal,0.22372674942016602
BaselinePseudoCostBranchrule,0.7614168299999164,21.78665611578714,121.0,,train_400r_1600c_0.25d_instance_761.mps,0.0,403,279,100,121.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_1600c_0.25d_instance_761.mps,hard,0.761365,optimal,0.7614037990570068
BaselinePseudoCostBranchrule,0.03234239400012484,3.9077326765466127,6621.0,,train_400r_3200c_0.01d_instance_1059.mps,0.0,7,1,12,6621.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_3200c_0.01d_instance_1059.mps,easy,0.032319,optimal,0.032347679138183594
BaselinePseudoCostBranchrule,0.004039444999989428,2.438065896033611,6287.0,,train_400r_3200c_0.01d_instance_1387.mps,0.0,1,1,4,6287.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_3200c_0.01d_instance_1387.mps,too_easy,0.004025,optimal,0.0040395259857177734
BaselinePseudoCostBranchrule,0.007958198000096672,3.3660437014850264,6471.0,,train_400r_3200c_0.01d_instance_1547.mps,0.0,4,1,7,6471.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_3200c_0.01d_instance_1547.mps,too_easy,0.007944,optimal,0.007959127426147461
BaselinePseudoCostBranchrule,0.027853265999965515,6.320700244984323,5933.0,,train_400r_3200c_0.01d_instance_1884.mps,0.0,15,3,18,5933.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_3200c_0.01d_instance_1884.mps,easy,0.027839,optimal,0.027856826782226562
BaselinePseudoCostBranchrule,0.06366521700010708,10.981716133710869,6613.0,,train_400r_3200c_0.01d_instance_215.mps,0.0,40,16,33,6613.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_3200c_0.01d_instance_215.mps,medium,0.063647,optimal,0.06367635726928711
BaselinePseudoCostBranchrule,0.006390323000005083,2.4450734668756087,5913.0,,train_400r_3200c_0.01d_instance_282.mps,0.0,1,1,4,5913.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_3200c_0.01d_instance_282.mps,too_easy,0.006372999999999999,optimal,0.006389141082763672
BaselinePseudoCostBranchrule,0.050114712000095096,8.858590604526047,6360.0,,train_400r_3200c_0.01d_instance_718.mps,0.0,24,8,25,6360.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_3200c_0.01d_instance_718.mps,medium,0.050099,optimal,0.05012106895446777
BaselinePseudoCostBranchrule,0.0026173300000209565,2.4338109939360923,6084.0,,train_400r_3200c_0.01d_instance_734.mps,0.0,1,1,4,6084.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_3200c_0.01d_instance_734.mps,too_easy,0.0026019999999999997,optimal,0.00261688232421875
BaselinePseudoCostBranchrule,0.015276911999990261,3.72421822224492,5063.0,,train_400r_3200c_0.01d_instance_756.mps,0.0,6,1,10,5063.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_3200c_0.01d_instance_756.mps,easy,0.015262,optimal,0.015277862548828125
BaselinePseudoCostBranchrule,0.062361663000046974,12.772855515781192,6418.0,,train_400r_3200c_0.01d_instance_772.mps,0.0,46,32,54,6418.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_3200c_0.01d_instance_772.mps,medium,0.062346,optimal,0.06237363815307617
BaselinePseudoCostBranchrule,0.1754181349999726,15.912450756730458,533.0,,train_400r_3200c_0.05d_instance_1223.mps,0.0,152,63,100,533.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_3200c_0.05d_instance_1223.mps,medium,0.175392,optimal,0.17542719841003418
BaselinePseudoCostBranchrule,0.3948327990001417,20.354893750492,491.0000000000002,,train_400r_3200c_0.05d_instance_1333.mps,0.0,310,231,100,491.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_3200c_0.05d_instance_1333.mps,hard,0.394802,optimal,0.3948380947113037
BaselinePseudoCostBranchrule,1.8854550749999817,28.243945986010104,628.0,,train_400r_3200c_0.05d_instance_134.mps,0.0,1459,1225,100,628.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_3200c_0.05d_instance_134.mps,hard,1.885384,optimal,1.8854222297668457
BaselinePseudoCostBranchrule,3.0756712480001624,30.181668512698916,646.0,,train_400r_3200c_0.05d_instance_1414.mps,0.0,1871,1591,100,646.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_3200c_0.05d_instance_1414.mps,hard,3.075581,optimal,3.075620174407959
BaselinePseudoCostBranchrule,5.000156448000098,38.699685197902106,536.3935657080451,,train_400r_3200c_0.05d_instance_157.mps,0.02723081562821179,3464,3092,100,551.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_3200c_0.05d_instance_157.mps,hard_timeout_small_gap,5.000009,timelimit,5.000046491622925
BaselinePseudoCostBranchrule,1.3528447329999835,26.34464107744605,609.0,,train_400r_3200c_0.05d_instance_1583.mps,0.0,1024,843,100,609.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_3200c_0.05d_instance_1583.mps,hard,1.352795,optimal,1.3528335094451904
BaselinePseudoCostBranchrule,0.1751264539998374,13.986154432456683,594.0,,train_400r_3200c_0.05d_instance_1740.mps,0.0,93,35,85,594.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_3200c_0.05d_instance_1740.mps,medium,0.17510099999999998,optimal,0.1751399040222168
BaselinePseudoCostBranchrule,0.28224142999988544,16.865610355225385,516.0,,train_400r_3200c_0.05d_instance_227.mps,0.0,174,79,100,516.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_3200c_0.05d_instance_227.mps,medium,0.282211,optimal,0.28224945068359375
BaselinePseudoCostBranchrule,0.4629913999999644,18.920749574946,590.0,,train_400r_3200c_0.05d_instance_84.mps,0.0,207,144,100,590.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_3200c_0.05d_instance_84.mps,hard,0.462956,optimal,0.462993860244751
BaselinePseudoCostBranchrule,0.1091263999999228,11.200129553057176,42.0,,train_400r_3200c_0.25d_instance_1318.mps,0.0,38,17,35,42.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_400r_3200c_0.25d_instance_1318.mps,medium,0.109097,optimal,0.10913467407226562
